Mv,s,c,T,f,Ssw,s_real,s_imag,HQR_real,HQR_imag,WYR_real,WYR_imag,MAB_real,MAB_imag,angle,rms,cl,HH1,HH2,HH3,VV1,VV2,VV3,HV1,HV2,HV3,VH1,VH2,VH3
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,1,-14.2909025187867,-16.2082808908469,-15.0254115842492,-9.25877050956044,-11.2397205504648,-10.005733140116,-108.901953484275,-110.855939421432,-109.643584440325,-108.901954462366,-110.855940399712,-109.643585418452
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,1.5,-12.0379692642841,-14.8756530771837,-13.0024889096037,-6.96857071281365,-9.85540351966887,-7.93585663381198,-106.626795048206,-109.491872311836,-107.592528679104,-106.626796026183,-109.491873289959,-107.592529657089
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,2,-11.1473115690396,-14.2560495224975,-12.010036064712,-6.02481804888365,-9.18800509288133,-6.89432349617497,-105.704581857861,-108.843426128028,-106.570885342936,-105.704582835678,-108.843427106011,-106.570886320774
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,2.5,-10.723947171395,-13.9763691189133,-11.5757555962014,-6.37176393795419,-9.03999767895831,-6.78790659843832,-105.77295044392,-108.650142430082,-106.349383190165,-105.772951254248,-108.650143372779,-106.349384091462
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,3,-10.3201280715313,-13.7943302885945,-11.0571629946587,-7.1120197824769,-9.12807484658653,-6.99440373720834,-106.068103725432,-108.641808569582,-106.286942472639,-106.068104288148,-108.64180945021,-106.286943218471
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,3.5,-10.483016418594,-13.5708359521904,-10.9098894719204,-8.02856818870163,-9.26254619257385,-7.40135419920272,-106.674397172006,-108.644598455221,-106.479995545411,-106.674397560939,-108.64459925741,-106.479996167282
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,4,-11.0987529927724,-13.4802684170336,-11.0438992362018,-9.08645700355774,-9.42568673999382,-7.96075946757746,-107.546889817441,-108.712936291167,-106.871004259257,-107.546890093553,-108.7129370359,-106.871004781583
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,4.5,-12.0571220647362,-13.4754371390029,-11.3985198783835,-10.2882570554549,-9.60619987040064,-8.64203490431227,-108.649857380391,-108.823647309428,-107.421344894339,-108.649857581808,-108.823648010839,-107.421345336073
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.1,5,-13.2762943149867,-13.5270867761443,-11.9308938765777,-11.6290284539339,-9.79664876997559,-9.42410516825543,-109.948456527526,-108.961712929602,-108.103433930477,-109.948456676103,-108.961713597554,-108.103434306416
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,1,-16.7102855323341,-20.2482554999501,-17.7291706056345,-11.9412004111749,-15.492287012591,-12.9622208039464,-111.480815414427,-115.026467353294,-112.500953300641,-111.480816393258,-115.026468332164,-112.500954279479
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,1.5,-13.7855362649499,-17.7527009650571,-14.8387828198821,-9.01422548656267,-12.9939559773124,-10.069275003439,-108.554754160608,-112.529227826763,-109.609048234422,-108.554755139433,-112.529228805625,-109.609049213252
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,2,-12.0609361609182,-16.2252897743656,-13.0558449541133,-7.64894509850925,-11.4637400096733,-8.59557529361794,-107.056409904417,-111.000119791651,-108.02102590659,-107.056410811507,-111.000120770505,-108.021026823674
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,2.5,-10.5138075600901,-15.2168705398109,-11.6790314817708,-7.12210428991673,-10.7470510343552,-7.84968278969991,-106.132286519651,-110.175538032855,-107.033720062467,-106.132287220552,-110.175538953477,-107.033720852571
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,3,-9.25116813601915,-14.454574395192,-10.3665124048051,-6.92917560049171,-10.3736830369625,-7.41378177704537,-105.491849881898,-109.654734673974,-106.244139189839,-105.491850361642,-109.654735516405,-106.244139800649
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,3.5,-8.59517353593029,-13.5499889036101,-9.52440259308996,-6.97284898535809,-10.1065542689418,-7.20650498506693,-105.225499857909,-109.136932246452,-105.767422034859,-105.225500190459,-109.13693295957,-105.767422513587
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,4,-8.37888341008006,-12.9163001419021,-9.02675246769998,-7.21749144959598,-9.92166379383973,-7.1794172331317,-105.258453569849,-108.768855584829,-105.533360074141,-105.258453804238,-108.768856205607,-105.533360453821
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,4.5,-8.48986423212247,-12.4666041563749,-8.7926749362094,-7.64202851828172,-9.80056343926018,-7.30049343085798,-105.535722280669,-108.510100564514,-105.494158274863,-105.53572244745,-108.510101117016,-105.494158579088
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,1.6,5,-8.85745852455457,-12.1470234810098,-8.76722006082828,-8.22728637298844,-9.72910571145571,-7.54691240128919,-106.017355675867,-108.332721896419,-105.615569102045,-106.017355794931,-108.332722396978,-105.61556934799
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,1,-19.2119687785883,-25.2522795441035,-20.5529692323091,-15.0158454717147,-20.5104219737602,-16.151896192178,-114.340378845758,-120.039102550029,-115.554048677868,-114.340379716364,-120.039103528939,-115.554049589305
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,1.5,-15.971305484976,-22.0545603979002,-17.2711252606443,-12.0615768890443,-17.312656857428,-13.2729678621887,-111.275731198963,-116.841355509629,-112.521439058261,-111.275732012141,-116.841356488539,-112.52143988923
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,2,-13.1077059495996,-19.9266864014109,-14.524031622717,-10.2288175394155,-15.4637309275982,-11.3855076568141,-109.026968696559,-114.889066960908,-110.291211997537,-109.026969299799,-114.889067884742,-110.291212654111
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,2.5,-11.0665460570462,-18.3928427024908,-12.421949261834,-9.00612034038508,-14.3505510217312,-10.0534140706209,-107.452820478117,-113.616039277003,-108.634632672079,-107.452820911658,-113.616040116949,-108.634633169778
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,3,-9.64237491226458,-16.7539819908814,-10.9000737257737,-8.17304232362438,-13.471600105166,-9.08687259509534,-106.354119878116,-112.436057238334,-107.423683373305,-106.354120187869,-112.436057924449,-107.423683755188
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,3.5,-8.67649816772988,-15.3964643379393,-9.78968363869622,-7.62440529252434,-12.7662995719176,-8.38598719847396,-105.611981708141,-111.459608421111,-106.536952696875,-105.611981930057,-111.459608973155,-106.536952992839
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,4,-8.05856799232972,-14.3702645046065,-8.98796441691127,-7.30289070889008,-12.1951998628563,-7.89122383765242,-105.149971673502,-110.692230263272,-105.899742929454,-105.149971832842,-110.692230720838,-105.899743160787
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,4.5,-7.71481614185036,-13.5751837414273,-8.42746974239886,-7.171724652506,-11.7303784730608,-7.56377444575238,-104.916494395334,-110.081301173613,-105.462345307861,-104.91649450972,-110.08130156222,-105.462345490017
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.1,5,-7.59498691063731,-12.9486792382773,-8.06148316193262,-7.20467961219018,-11.3511173634728,-7.37656800445931,-104.875121786864,-109.590628646467,-105.189738425412,-104.875121868901,-109.590628983258,-105.189738569786
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,1,-19.4845599078891,-29.4436481575425,-21.1888818827525,-17.9615704578991,-25.1077802467147,-19.3987261396811,-116.167103028729,-124.485308564285,-117.72514240105,-116.167103350123,-124.485309463052,-117.725142778457
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,1.5,-15.9385045079447,-26.0192392852186,-17.5215585291525,-14.673957274154,-22.1230329676324,-16.0983887319661,-112.760613742445,-121.331859740592,-114.258233426405,-112.760614009511,-121.331860551374,-114.25823372683
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,2,-13.4813424732899,-23.0603413417036,-14.9846888247648,-12.4752478345529,-20.0371168803424,-13.8500349031565,-110.441111165133,-118.895231660324,-111.876222300194,-110.441111377751,-118.895232293574,-111.876222539908
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,2.5,-11.6734599675552,-20.7221048212743,-13.0994037160961,-10.8924103331146,-18.4478250360266,-12.1937760823723,-108.751533841625,-116.988116266035,-110.112167059804,-108.751534006755,-116.988116744479,-110.11216725123
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,3,-10.3133466112321,-18.9512476657935,-11.6482659753526,-9.71522249474454,-17.1796095204765,-10.924991199753,-107.486511979333,-115.497712062354,-108.756477203658,-107.486512105822,-115.497712435887,-108.756477356588
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,3.5,-9.28670568283695,-17.5577926968751,-10.5125371919229,-8.83296808920068,-16.1389091440872,-9.93453828330076,-106.53424932586,-114.296784874635,-107.696105623055,-106.534249421828,-114.296785174163,-107.696105745291
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,4,-8.52148500158409,-16.4320011303129,-9.61942085772929,-8.18013168791808,-15.2691565003434,-9.15714622285529,-105.826506572208,-113.308507784557,-106.862583417324,-105.826506644411,-113.308508030213,-106.862583515097
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,4.5,-7.96930104189388,-15.5049383010359,-8.92060477345974,-7.71441300203336,-14.5330283296707,-8.55050327601224,-105.318297219671,-112.482770546614,-106.210957883454,-105.318297273585,-112.482770752025,-106.210957961737
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,2.6,5,-7.59585510508853,-14.7305739171534,-8.38213531510406,-7.40671889723695,-13.9043046434065,-8.08545855395072,-104.978147485539,-111.784991934129,-105.70990535953,-104.978147525543,-111.784992108809,-105.709905422284
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,1,-20.1864651739703,-31.023808797997,-21.8100754499832,-19.8892388127004,-29.6111043602754,-21.4679877826817,-117.513954022645,-127.766141240406,-119.114720953496,-117.513954085524,-127.76614153864,-119.114721025864
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,1.5,-16.7495720826566,-27.3062730124199,-18.3344195920619,-16.4870332389415,-26.2122121494949,-18.0378304202263,-114.09468409335,-124.219401868286,-115.662232479895,-114.094684148892,-124.219402099454,-115.662232542639
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,2,-14.376901973207,-24.6949680709255,-15.915402730054,-14.1525171100549,-23.8283580691811,-15.6610911779879,-111.741358313755,-121.728233131916,-113.264689576322,-111.741358361226,-121.728233315116,-113.264689630124
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,2.5,-12.6088660819396,-22.7021632437986,-14.0907580879368,-12.4216773386264,-22.0038605694857,-13.8748027487108,-109.99214078382,-119.823369723272,-111.459482604784,-109.992140823423,-119.823369870935,-111.459482650472
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,3,-11.2407553912854,-21.1073584633822,-12.6543963302335,-11.0874985051169,-20.5363507085911,-12.472500384404,-108.641162261972,-118.294536584364,-110.040345542349,-108.641162294396,-118.29453670513,-110.040345580832
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,3.5,-10.1629195245484,-19.7911739394554,-11.496050229307,-10.0394024459208,-19.3180215079136,-11.3438676408996,-107.578314753628,-117.028749685807,-108.896998970629,-107.57831477976,-117.028749785888,-108.896999002826
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,4,-9.30944027214498,-18.6813333986921,-10.5495283763411,-9.21124811942745,-18.2844470971223,-10.4229010539533,-106.737578767373,-115.957996908974,-107.963357286802,-106.737578788148,-115.95799699293,-107.963357313592
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,4.5,-8.63736811513684,-17.7306064963331,-9.77177946658596,-8.56023495304765,-17.3938977002666,-9.66688209737927,-106.076089241579,-115.037993964518,-107.196545755724,-106.076089257898,-115.037994035748,-107.196545777917
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.1,5,-8.11697360219385,-16.9063585498624,-9.13308848352152,-8.05700374609822,-16.6176743478289,-9.04650060568305,-105.564310247836,-114.238190489188,-106.567059974465,-105.564310260524,-114.23819055026,-106.567059992784
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,1,-21.3347092774254,-32.9118571734109,NaN,-21.2934088857307,-32.7068872767259,NaN,-118.791407846983,-130.286140939144,NaN,-118.791407855721,-130.286140982509,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,1.5,-17.8897535416554,-29.3883892574753,NaN,-17.8516733219106,-29.2121573985339,NaN,-115.348065876082,-126.777199689529,NaN,-115.348065884138,-126.777199726814,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,2,-15.4989602395226,-26.8982783370504,-17.083620558822,-15.4647376913625,-26.7468041575533,-17.0452894310722,-112.959205424024,-124.299584363771,-114.541807163316,-112.959205431265,-124.299584395818,-114.541807171426
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,2.5,-13.7000133504361,-24.9786441215324,-15.2422080137882,-13.6699228040431,-24.8483100061924,-15.2079910314423,-111.162328360487,-122.390605912924,-112.702455986679,-111.162328366853,-122.390605940498,-112.702455993918
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,3,-12.2869831840883,-23.4230304488406,-13.7773590027121,-12.2610248155129,-23.3106117271196,-13.747171570489,-109.751367616446,-120.84401252357,-111.239625485793,-109.751367621938,-120.844012547354,-111.23962549218
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,3.5,-11.1499685907319,-22.1210434003862,-12.579138796992,-11.1279503380973,-22.0237409227261,-12.5527735230521,-108.616325801815,-119.549629219775,-110.043319470233,-108.616325806474,-119.549629240361,-110.043319475811
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,4,-10.2232903844223,-21.0065666842959,-11.5818531954273,-10.2048942180697,-20.9219968990811,-11.5590246798021,-107.691460745618,-118.441552176005,-109.047804752001,-107.69146074951,-118.441552193897,-109.047804756831
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,4.5,-9.46449130213529,-20.0367751212211,-10.7430464475778,-9.44932744870667,-19.9629328945453,-10.7234270097643,-106.934279381198,-117.477148848474,-108.210604503692,-106.934279384406,-117.477148864097,-108.210604507843
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,3.6,5,-8.84448179662612,-19.1822830364787,-10.0336457749641,-8.83213217042841,-19.1174935131601,-10.0168922816975,-106.315678103871,-116.627201176582,-107.502638303791,-106.315678106484,-116.627201190289,-107.502638307336
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,1,-22.4585281308034,-35.1458955006229,NaN,-22.4542803518495,-35.1251564616806,NaN,-119.933777297571,-132.612893105731,NaN,-119.93377729847,-132.612893110118,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,1.5,-18.9965255983577,-31.6334265277565,NaN,-18.9925063265901,-31.6143259346961,NaN,-116.471889045928,-129.101244295337,NaN,-116.471889046778,-129.101244299378,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,2,-16.5814816221708,-29.1481551878796,NaN,-16.5777530011829,-29.1307267721252,NaN,-114.056990427569,-126.616809923321,NaN,-114.056990428358,-126.616809927009,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,2.5,-14.7508933922709,-27.2276256222945,NaN,-14.7474968728415,-27.2118212402897,NaN,-112.226568282536,-124.69709315147,NaN,-112.226568283254,-124.697093154814,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,3,-13.298722504623,-25.6658246870067,NaN,-13.2956800759744,-25.6515479043076,NaN,-110.774574473126,-123.136056677281,NaN,-110.77457447377,-123.136056680301,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,3.5,-12.1150303760934,-24.3528254183574,NaN,-12.1123470577748,-24.3399555114587,NaN,-109.591061929389,-121.823761396293,NaN,-109.591061929957,-121.823761399016,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,4,-11.1341590746045,-23.2229746751789,-12.5812830076056,-11.1318260615819,-23.2113822321501,-12.5784804910802,-108.610365805874,-120.694549834893,-110.057254952376,-108.610365806367,-120.694549837346,-110.057254952968
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,4.5,-10.3137214324066,-22.2338881286465,-11.6982940109351,-10.3117195049416,-22.2234446064928,-11.6958059491066,-107.790093727144,-119.70603811326,-109.174423207028,-107.790093727567,-119.706038115469,-109.174423207554
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.1,5,-9.62473806988552,-21.3565905108152,-10.9394430837098,-9.6230409141143,-21.3471737259278,-10.9372508580298,-107.101262766726,-118.829254157617,-108.415720217834,-107.101262767085,-118.829254159609,-108.415720218297
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,1,-23.4692429085487,-37.203493378018,NaN,-23.4689160928783,-37.2019519328916,NaN,-120.946452815497,-134.680095937454,NaN,-120.946452815567,-134.68009593778,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,1.5,-19.9945127763861,-33.6879771654561,NaN,-19.9941988316225,-33.686501438202,NaN,-117.471729118908,-131.164612586689,NaN,-117.471729118975,-131.164612587001,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,2,-17.5616521725683,-31.1980326923986,NaN,-17.5613551627241,-31.1966337488382,NaN,-115.038876982701,-128.674706508663,NaN,-115.038876982764,-128.674706508959,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,2.5,-15.7081661075744,-29.2711744958874,NaN,-15.7078892023677,-29.2698584001175,NaN,-113.185400970194,-126.747889739292,NaN,-113.185400970252,-126.747889739571,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,3,-14.2280309525152,-27.7013895291692,NaN,-14.2277763695662,-27.7001585170033,NaN,-111.705276976437,-125.178147317504,NaN,-111.705276976491,-125.178147317764,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,3.5,-13.0113305295834,-26.3787734295329,NaN,-13.0110995517808,-26.3776269563652,NaN,-110.488588356246,-123.855573490268,NaN,-110.488588356294,-123.855573490511,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,4,-11.9924371635403,-25.2377117876764,NaN,-11.9922302154909,-25.236647385462,NaN,-109.469707005233,-122.714552886508,NaN,-109.469707005277,-122.714552886733,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,4.5,-11.1290017225206,-24.2358703969853,NaN,-11.128818488352,-24.2348843416985,NaN,-108.606283421289,-121.712750671601,NaN,-108.606283421328,-121.71275067181,NaN
0.05,0.3,0.7,15,1,0,4.5138,0.0429,4.5138,0,4.5138,0.0429,2.5467,2.3241,40,4.6,5,-10.3920903037729,-23.3443321204669,NaN,-10.3919298680327,-23.3434199341337,NaN,-107.869383401871,-120.821249331585,NaN,-107.869383401905,-120.821249331778,NaN
